Schedule ID,Schedule Name,Game Number,Home Team ID,Home Team Name,Home Team Registry ID,Away Team ID,Away Team Name,Away Team Registry ID,Date,Start Time,End Time,Timezone,Venue,Status,Comments
177871,11U - A - Masculin,TMADG11UA01,102694,ROYAUX - 11U - A - Masculin - HULL,2.02526E+14,102472,RAFTSMEN - 11U - A - Masculin - GATINEAU,2.02526E+14,10/07/2025,18:00,20:00,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177872,11U - B - Masculin,TMADG11UB01,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102477,A'S - 11U - B - Masculin - VAL-DES-MONTS,2.02526E+14,10/07/2025,18:00,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
177873,18U - A - Masculin,TMADG18UA01,102481,RIVERAINS BLEUS - 18U - A - Masculin - PORTAGES,2.02526E+14,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,10/07/2025,18:00,20:30,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177874,18U - B - Masculin,TMADG18UB01,102335,BRAVES - 18U - B - Masculin - DEUX-RIVES,2.02526E+14,102474,LUMBERJACKS - 18U - B - Masculin - GATINEAU,2.02526E+14,10/07/2025,18:00,20:30,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178249,9U - A - Masculin,9ua44,103978,RAFTSMEN - 9U - A - Masculin - GATINEAU,2.02526E+14,102691,ROYAUX - 9U - A - Masculin - HULL,2.02526E+14,10/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
177871,11U - A - Masculin,TMADG11UA02,102480,BULLDOGS BLANCS - 11U - A - Masculin - AYLMER,2.02526E+14,102471,DRAVEURS - 11U - A - Masculin - GATINEAU,2.02526E+14,10/07/2025,20:00,22:30,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177873,18U - A - Masculin,TMADG18UA02,102483,RIVERAINS ROUGES - 18U - A - Masculin - PORTAGES,2.02526E+14,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,10/07/2025,20:30,22:30,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177874,18U - B - Masculin,TMADG18UB02,102386,A'S - 18U - B - Masculin - VAL-DES-MONTS,2.02526E+14,102475,TIMBERS - 18U - B - Masculin - GATINEAU,2.02526E+14,10/07/2025,20:30,23:00,America/Toronto,Parc Sanscartier - Terrain 2,Active,
177872,11U - B - Masculin,TMADG11UB02,102477,A'S - 11U - B - Masculin - VAL-DES-MONTS,2.02526E+14,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,11/07/2025,10:00,12:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
177872,11U - B - Masculin,TMADG11UB03,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,102500,PHILLIES - 11U - B - Masculin - AYLMER,2.02526E+14,11/07/2025,10:00,12:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
177874,18U - B - Masculin,TMADG18UB03,102270,MERCENAIRES 18UB1 MASCOUCHE,2.02514E+14,102335,BRAVES - 18U - B - Masculin - DEUX-RIVES,2.02526E+14,11/07/2025,12:00,14:30,America/Toronto,Parc Sanscartier - Terrain 2,Active,
177872,11U - B - Masculin,TMADG11UB04,109716,EXPRESS - 11U - B - ST-HILAIRE,2.02542E+14,105573,RED SOX Noir,2.02592E+13,11/07/2025,12:15,14:30,America/Toronto,Parc Sanscartier - Terrain 4,Active,
177871,11U - A - Masculin,TMADG11UA13,102179,BOMBARDIERS ROUGE 11UA SJSR,2.02536E+14,102694,ROYAUX - 11U - A - Masculin - HULL,2.02526E+14,11/07/2025,12:15,14:30,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177873,18U - A - Masculin,TMADG18UA03,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,102392,Jets de Mirabel,2.02517E+14,11/07/2025,12:30,14:45,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177871,11U - A - Masculin,TMADG11UA03,101574,ANGELS 11UA1 BCL,2.02513E+14,102480,BULLDOGS BLANCS - 11U - A - Masculin - AYLMER,2.02526E+14,11/07/2025,14:30,16:45,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177874,18U - B - Masculin,TMADG18UB04,102447,Jets de Mirabel 1,2.02517E+14,102386,A'S - 18U - B - Masculin - VAL-DES-MONTS,2.02526E+14,11/07/2025,14:30,17:00,America/Toronto,Parc Sanscartier - Terrain 2,Active,
177872,11U - B - Masculin,TMADG11UB05,101870,ANGELS B2,2.02516E+14,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,11/07/2025,14:45,17:00,America/Toronto,Parc Sanscartier - Terrain 4,Active,
177873,18U - A - Masculin,TMADG18UA04,105505,SEIGNEURS BLEUS 18UA BOUCHERVILLE,2.02535E+14,102483,RIVERAINS ROUGES - 18U - A - Masculin - PORTAGES,2.02526E+14,11/07/2025,14:45,17:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177871,11U - A - Masculin,TMADG11UA04,104648,LE MOOSE B&B ÉLECTRIQUE ABITIBI-OUEST,2.02541E+14,102472,RAFTSMEN - 11U - A - Masculin - GATINEAU,2.02526E+14,11/07/2025,16:45,18:45,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177872,11U - B - Masculin,TMADG11UB06,107823,SPARTIATES 11UB Bleu,2.02516E+14,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,11/07/2025,17:00,19:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
177872,11U - B - Masculin,TMADG11UB07,101871,ANGELS B1,2.02516E+14,102500,PHILLIES - 11U - B - Masculin - AYLMER,2.02526E+14,11/07/2025,17:00,19:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
177874,18U - B - Masculin,TMADG18UB05,102474,LUMBERJACKS - 18U - B - Masculin - GATINEAU,2.02526E+14,105506,SEIGNEURS BLEUS RAYÉS 18UB BOUCHERVILLE,2.02535E+14,11/07/2025,17:00,19:30,America/Toronto,Parc Sanscartier - Terrain 2,Active,
177873,18U - A - Masculin,TMADG18UA05,101807,Aigles 18UA Ste-Julie,2.02535E+14,102481,RIVERAINS BLEUS - 18U - A - Masculin - PORTAGES,2.02526E+14,11/07/2025,17:15,19:30,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177871,11U - A - Masculin,TMADG11UA05,108603,EXPOS MARINE 11UA2,2.02516E+14,102471,DRAVEURS - 11U - A - Masculin - GATINEAU,2.02526E+14,11/07/2025,18:45,21:00,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177873,18U - A - Masculin,TMADG18UA06,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,101885,ANGELS A1,2.02516E+14,11/07/2025,19:30,21:45,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177874,18U - B - Masculin,TMADG18UB06,102475,TIMBERS - 18U - B - Masculin - GATINEAU,2.02526E+14,102476,Aigles Jaunes 18UB Ste-Julie,2.02535E+14,11/07/2025,19:30,22:00,America/Toronto,Parc Sanscartier - Terrain 2,Active,
177872,11U - B - Masculin,TMADG11UB09,109716,EXPRESS - 11U - B - ST-HILAIRE,2.02542E+14,101871,ANGELS B1,2.02516E+14,12/07/2025,8:15,10:30,America/Toronto,Parc Sanscartier - Terrain 4,Active,
177872,11U - B - Masculin,TMADG11UB08,102500,PHILLIES - 11U - B - Masculin - AYLMER,2.02526E+14,107823,SPARTIATES 11UB Bleu,2.02516E+14,12/07/2025,8:15,10:30,America/Toronto,Parc Sanscartier - Terrain 5,Active,
177873,18U - A - Masculin,TMADG18UA07,102392,Jets de Mirabel,2.02517E+14,101807,Aigles 18UA Ste-Julie,2.02535E+14,12/07/2025,8:30,10:45,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177871,11U - A - Masculin,TMADG11UA14,102179,BOMBARDIERS ROUGE 11UA SJSR,2.02536E+14,104648,LE MOOSE B&B ÉLECTRIQUE ABITIBI-OUEST,2.02541E+14,12/07/2025,8:30,10:30,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177874,18U - B - Masculin,TMADG18UB07,105506,SEIGNEURS BLEUS RAYÉS 18UB BOUCHERVILLE,2.02535E+14,102270,MERCENAIRES 18UB1 MASCOUCHE,2.02514E+14,12/07/2025,8:45,11:00,America/Toronto,Parc Sanscartier - Terrain 2,Active,
177871,11U - A - Masculin,TMADG11UA06,101574,ANGELS 11UA1 BCL,2.02513E+14,108603,EXPOS MARINE 11UA2,2.02516E+14,12/07/2025,10:30,12:30,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177872,11U - B - Masculin,TMADG11UB11,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,101870,ANGELS B2,2.02516E+14,12/07/2025,10:30,12:45,America/Toronto,Parc Sanscartier - Terrain 4,Active,
177872,11U - B - Masculin,TMADG11UB10,105573,RED SOX Noir,2.02592E+13,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,12/07/2025,10:30,12:45,America/Toronto,Parc Sanscartier - Terrain 5,Active,
177873,18U - A - Masculin,TMADG18UA08,101885,ANGELS A1,2.02516E+14,105505,SEIGNEURS BLEUS 18UA BOUCHERVILLE,2.02535E+14,12/07/2025,10:45,13:00,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177874,18U - B - Masculin,TMADG18UB08,102476,Aigles Jaunes 18UB Ste-Julie,2.02535E+14,102447,Jets de Mirabel 1,2.02517E+14,12/07/2025,11:00,13:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
177871,11U - A - Masculin,TMADG11UA07,102694,ROYAUX - 11U - A - Masculin - HULL,2.02526E+14,104648,LE MOOSE B&B ÉLECTRIQUE ABITIBI-OUEST,2.02541E+14,12/07/2025,12:30,14:30,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177872,11U - B - Masculin,TMADG11UB12,109716,EXPRESS - 11U - B - ST-HILAIRE,2.02542E+14,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,12/07/2025,12:45,15:00,America/Toronto,Parc Sanscartier - Terrain 4,Active,
177873,18U - A - Masculin,TMADG18UA09,102392,Jets de Mirabel,2.02517E+14,102481,RIVERAINS BLEUS - 18U - A - Masculin - PORTAGES,2.02526E+14,12/07/2025,13:00,15:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177874,18U - B - Masculin,TMADG18UB09,105506,SEIGNEURS BLEUS RAYÉS 18UB BOUCHERVILLE,2.02535E+14,102335,BRAVES - 18U - B - Masculin - DEUX-RIVES,2.02526E+14,12/07/2025,13:15,15:30,America/Toronto,Parc Sanscartier - Terrain 2,Active,
177872,11U - B - Masculin,TMADG11UB13,101871,ANGELS B1,2.02516E+14,107823,SPARTIATES 11UB Bleu,2.02516E+14,12/07/2025,15:00,17:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
177871,11U - A - Masculin,TMADG11UA15,102472,RAFTSMEN - 11U - A - Masculin - GATINEAU,2.02526E+14,102179,BOMBARDIERS ROUGE 11UA SJSR,2.02536E+14,12/07/2025,15:00,17:00,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177873,18U - A - Masculin,TMADG18UA10,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,101807,Aigles 18UA Ste-Julie,2.02535E+14,12/07/2025,15:15,17:30,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177874,18U - B - Masculin,TMADG18UB10,102474,LUMBERJACKS - 18U - B - Masculin - GATINEAU,2.02526E+14,102270,MERCENAIRES 18UB1 MASCOUCHE,2.02514E+14,12/07/2025,15:30,17:45,America/Toronto,Parc Sanscartier - Terrain 2,Active,
177871,11U - A - Masculin,TMADG11UA08,101574,ANGELS 11UA1 BCL,2.02513E+14,102471,DRAVEURS - 11U - A - Masculin - GATINEAU,2.02526E+14,12/07/2025,17:00,19:00,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177872,11U - B - Masculin,TMADG11UB14,105573,RED SOX Noir,2.02592E+13,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,12/07/2025,17:15,19:30,America/Toronto,Parc Sanscartier - Terrain 4,Active,
177873,18U - A - Masculin,TMADG18UA11,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,105505,SEIGNEURS BLEUS 18UA BOUCHERVILLE,2.02535E+14,12/07/2025,17:30,19:45,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177872,11U - B - Masculin,TMADG11UB15,102477,A'S - 11U - B - Masculin - VAL-DES-MONTS,2.02526E+14,101870,ANGELS B2,2.02516E+14,12/07/2025,17:45,20:00,America/Toronto,Parc Sanscartier - Terrain 5,Active,
177874,18U - B - Masculin,TMADG18UB11,102475,TIMBERS - 18U - B - Masculin - GATINEAU,2.02526E+14,102447,Jets de Mirabel 1,2.02517E+14,12/07/2025,17:45,20:00,America/Toronto,Parc Sanscartier - Terrain 2,Active,
177871,11U - A - Masculin,TMADG11UA09,108603,EXPOS MARINE 11UA2,2.02516E+14,102480,BULLDOGS BLANCS - 11U - A - Masculin - AYLMER,2.02526E+14,12/07/2025,19:00,21:00,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177873,18U - A - Masculin,TMADG18UA12,101885,ANGELS A1,2.02516E+14,102483,RIVERAINS ROUGES - 18U - A - Masculin - PORTAGES,2.02526E+14,12/07/2025,19:45,22:00,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177874,18U - B - Masculin,TMADG18UB12,102476,Aigles Jaunes 18UB Ste-Julie,2.02535E+14,102386,A'S - 18U - B - Masculin - VAL-DES-MONTS,2.02526E+14,12/07/2025,20:00,22:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
177872,11U - B - Masculin,TMADG11UB16,101870,ANGELS B2,2.02516E+14,102500,PHILLIES - 11U - B - Masculin - AYLMER,2.02526E+14,13/07/2025,8:00,10:00,America/Toronto,Parc Sanscartier - Terrain 4,Active,Demie-finale #1
177871,11U - A - Masculin,TMADG11UA10,102480,BULLDOGS BLANCS - 11U - A - Masculin - AYLMER,2.02526E+14,102472,RAFTSMEN - 11U - A - Masculin - GATINEAU,2.02526E+14,13/07/2025,8:30,10:30,America/Toronto,Parc Sanscartier - Terrain 3,Active,Demie-finale #1
177873,18U - A - Masculin,TMADG18UA13,105505,SEIGNEURS BLEUS 18UA BOUCHERVILLE,2.02535E+14,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,13/07/2025,8:30,10:30,America/Toronto,Parc Sanscartier - Terrain 1,Active,Demie-finale #1
177874,18U - B - Masculin,TMADG18UB13,102476,Aigles Jaunes 18UB Ste-Julie,2.02535E+14,102335,BRAVES - 18U - B - Masculin - DEUX-RIVES,2.02526E+14,13/07/2025,8:45,11:00,America/Toronto,Parc Sanscartier - Terrain 2,Active,Demie-finale #1
177872,11U - B - Masculin,TMADG11UB17,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,105573,RED SOX Noir,2.02592E+13,13/07/2025,10:00,12:00,America/Toronto,Parc Sanscartier - Terrain 4,Active,Demie-finale #2
177871,11U - A - Masculin,TMADG11UA11,102179,BOMBARDIERS ROUGE 11UA SJSR,2.02536E+14,108603,EXPOS MARINE 11UA2,2.02516E+14,13/07/2025,10:30,12:30,America/Toronto,Parc Sanscartier - Terrain 3,Active,Demie-finale #2
177873,18U - A - Masculin,TMADG18UA14,101807,Aigles 18UA Ste-Julie,2.02535E+14,101885,ANGELS A1,2.02516E+14,13/07/2025,10:30,12:30,America/Toronto,Parc Sanscartier - Terrain 1,Active,Demie-finale #2
177874,18U - B - Masculin,TMADG18UB14,102270,MERCENAIRES 18UB1 MASCOUCHE,2.02514E+14,102447,Jets de Mirabel 1,2.02517E+14,13/07/2025,11:00,13:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,Demie-finale #2
177872,11U - B - Masculin,TMADG11UB18,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,102500,PHILLIES - 11U - B - Masculin - AYLMER,2.02526E+14,13/07/2025,13:30,16:30,America/Toronto,Parc Sanscartier - Terrain 4,Active,
177871,11U - A - Masculin,TMADG11UA12,102179,BOMBARDIERS ROUGE 11UA SJSR,2.02536E+14,102480,BULLDOGS BLANCS - 11U - A - Masculin - AYLMER,2.02526E+14,13/07/2025,14:00,17:00,America/Toronto,Parc Sanscartier - Terrain 3,Active,
177873,18U - A - Masculin,TMADG18UA15,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,101807,Aigles 18UA Ste-Julie,2.02535E+14,13/07/2025,14:00,17:00,America/Toronto,Parc Sanscartier - Terrain 1,Active,
177874,18U - B - Masculin,TMADG18UB15,102270,MERCENAIRES 18UB1 MASCOUCHE,2.02514E+14,102476,Aigles Jaunes 18UB Ste-Julie,2.02535E+14,13/07/2025,14:30,17:30,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178250,9U - B - Masculin,9UB172,116050,PANTHÈRES - 9U - B - Masculin - GATINEAU,2.02526E+14,106760,LYNX - 9U - B - Masculin - GATINEAU,2.02526E+14,13/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178249,9U - A - Masculin,9ua41,103657,DRAVEURS - 9U - A - Masculin - GATINEAU,2.02526E+14,102484,BULLDOGS BLANCS - 9U - A - Masculin - AYLMER,2.02526E+14,14/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178252,11U - B - Masculin,11ub19,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102329,RED SOX - 11U - B - Masculin - DEUX-RIVES,2.02526E+14,14/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178250,9U - B - Masculin,9UB173,106758,LIONS - 9U - B - Masculin - GATINEAU,2.02526E+14,106757,PUMAS - 9U - B - Masculin - GATINEAU,2.02526E+14,14/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178254,13U - B - Masculin,13UB58,103981,LOGGERS - 13U - B - Masculin - GATINEAU,2.02526E+14,103979,LUMBERJACKS - 13U - B - Masculin - GATINEAU,2.02526E+14,14/07/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178258,15U - B - Masculin,15UB41,103984,TIMBERS - 15U - B - Masculin - GATINEAU,2.02526E+14,103988,A'S - 15U - B - Masculin - VAL-DES-MONTS,2.02526E+14,14/07/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178251,11U - A - Masculin,11UA53,102471,DRAVEURS - 11U - A - Masculin - GATINEAU,2.02526E+14,102486,BULLDOGS BLEUS - 11U - A - Masculin - AYLMER,2.02526E+14,15/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178252,11U - B - Masculin,11ub20,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,15/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178257,18U - B - Masculin,18UB42,102475,TIMBERS - 18U - B - Masculin - GATINEAU,2.02526E+14,102386,A'S - 18U - B - Masculin - VAL-DES-MONTS,2.02526E+14,15/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178250,9U - B - Masculin,9UB174,117574,LÉOPARDS - 9U - B - Masculin - GATINEAU,2.02526E+14,116050,PANTHÈRES - 9U - B - Masculin - GATINEAU,2.02526E+14,15/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178253,13U - A - Masculin,13UA38,103459,RAFTSMEN - 13U - A - Masculin - GATINEAU,2.02526E+14,102479,BULLDOGS ROUGES - 13U - A - Masculin - AYLMER,2.02526E+14,15/07/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178256,18U - A - Masculin,18UA25,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,102483,RIVERAINS ROUGES - 18U - A - Masculin - PORTAGES,2.02526E+14,15/07/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178249,9U - A - Masculin,9ua50,103657,DRAVEURS - 9U - A - Masculin - GATINEAU,2.02526E+14,102691,ROYAUX - 9U - A - Masculin - HULL,2.02526E+14,16/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178251,11U - A - Masculin,11UA54,102472,RAFTSMEN - 11U - A - Masculin - GATINEAU,2.02526E+14,102330,EXPOS - 11U - A - Masculin - DEUX-RIVES,2.02526E+14,16/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178258,15U - B - Masculin,15UB44,115921,LOGGERS - 15U - B - Masculin - GATINEAU,2.02526E+14,102495,METS - 15U - B - Masculin - PORTAGES,2.02526E+14,16/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178250,9U - B - Masculin,9UB175,106760,LYNX - 9U - B - Masculin - GATINEAU,2.02526E+14,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,16/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178253,13U - A - Masculin,13UA22,103459,RAFTSMEN - 13U - A - Masculin - GATINEAU,2.02526E+14,102478,BULLDOGS BLANCS - 13U - A - Masculin - AYLMER,2.02526E+14,16/07/2025,20:15,23:00,America/Toronto,Parc St-René,Active,Match remis
178255,15U - A - Masculin,15UA33,103982,RAFTSMEN - 15U - A - Masculin - GATINEAU,2.02526E+14,102333,METS - 15U - A - Masculin - DEUX-RIVES,2.02526E+14,16/07/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178256,18U - A - Masculin,18UA26,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,16/07/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178251,11U - A - Masculin,11UA44,102472,RAFTSMEN - 11U - A - Masculin - GATINEAU,2.02526E+14,102486,BULLDOGS BLEUS - 11U - A - Masculin - AYLMER,2.02526E+14,20/07/2025,18:15,20:15,America/Toronto,Parc St-René,Rescheduled,Match du 7 juillet annulé pour raison de pluie. Re-cédulé au 20 juillet
178256,18U - A - Masculin,18UA13,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,20/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 1,Rink Changed,Match remis
